Status,ActivityCompleted,nps_score,Comments,Sentiment,Device Type,Browser
Complete,2022-09-01T20:45:19Z,3,,,Mobile,Mobile Samsung Browser
Complete,2022-09-01T20:48:01Z,4,N/a,Neutral,Mobile,Safari mobile
Complete,2022-09-01T20:55:20Z,1,Super slow!!! Not user friendly.,Negative,Desktop,Chrome
Complete,2022-09-01T20:55:31Z,2,,,Mobile,Safari mobile
Complete,2022-09-01T20:58:37Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-01T21:00:35Z,4,,,Mobile,Chrome Mobile
Complete,2022-09-01T21:04:18Z,4,,,Desktop,Safari
Complete,2022-09-01T21:05:46Z,4,,,Desktop,Chrome
Complete,2022-09-01T21:07:31Z,5,clear description of products and clear display of pricing...,Positive,Desktop,Microsoft Edge
Complete,2022-09-01T21:08:25Z,1,,,Desktop,Chrome
Complete,2022-09-01T21:15:41Z,5,,,Tablet,Chrome Mobile
Complete,2022-09-01T21:16:02Z,1,Miserable experience,Negative,Mobile,Safari mobile
Complete,2022-09-01T21:16:10Z,1,,,Desktop,Chrome
Complete,2022-09-01T21:20:11Z,1,could not schedule a same-day pickup and return.,Negative,Desktop,Chrome
Complete,2022-09-01T21:27:22Z,5,,,Mobile,Safari mobile
Complete,2022-09-01T21:36:35Z,5,,,Mobile,Safari mobile
Complete,2022-09-01T21:41:11Z,1,chat line is pathetic. can't access all of my invoices,Negative,Desktop,Chrome
Complete,2022-09-01T21:48:38Z,3,its easy but slow to load.,Mixed,Desktop,Chrome
Complete,2022-09-01T21:52:55Z,4,"Can't open ""Your Cart"" to full page...just annoying.",Negative,Desktop,Microsoft Edge
Complete,2022-09-01T21:53:22Z,5,,,Desktop,Chrome
Complete,2022-09-01T22:03:21Z,1,,,Mobile,Safari mobile
Complete,2022-09-01T22:04:37Z,5,,,Desktop,Chrome
Complete,2022-09-01T22:05:35Z,5,They have what I need!,Positive,Desktop,Chrome
Complete,2022-09-01T22:12:13Z,5,great service and easy to order,Positive,Desktop,Chrome
Complete,2022-09-01T22:17:22Z,5,Clear directions and products explanation,Positive,Mobile,Safari mobile
Complete,2022-09-01T22:20:09Z,5,,,Mobile,Safari mobile
Complete,2022-09-01T22:32:43Z,5,Easy to navigate,Positive,Desktop,Chrome
Complete,2022-09-01T22:37:10Z,5,Great customer service,Positive,Mobile,Safari mobile
Complete,2022-09-01T22:39:21Z,5,,,Desktop,Chrome
Complete,2022-09-01T22:40:03Z,3,,,Mobile,Safari mobile
Complete,2022-09-01T22:48:49Z,4,,,Mobile,Safari mobile
Complete,2022-09-01T22:57:09Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-01T22:58:57Z,5,Because it showed me everything I needed to know,Positive,Mobile,Chrome Mobile
Complete,2022-09-01T23:04:13Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-01T23:04:23Z,2,"Not user friendly, lots of errors.",Negative,Desktop,Firefox
Complete,2022-09-01T23:11:31Z,5,,,Mobile,Mobile Samsung Browser
Complete,2022-09-01T23:11:43Z,4,,,Mobile,Safari mobile
Complete,2022-09-01T23:12:14Z,5,,,Tablet,Silk
Complete,2022-09-01T23:12:37Z,1,,,Desktop,Microsoft Edge
Complete,2022-09-01T23:21:03Z,3,difficult to get the list of the locations,Negative,Desktop,Chrome
Complete,2022-09-01T23:24:39Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-01T23:30:28Z,5,Site is user friendly,Positive,Mobile,Safari mobile
Complete,2022-09-01T23:31:16Z,5,,,Desktop,Chrome
Complete,2022-09-01T23:43:38Z,1,,,Desktop,Firefox
Complete,2022-09-01T23:50:03Z,5,Ease of use,Positive,Mobile,Chrome Mobile
Complete,2022-09-01T23:53:30Z,1,I wanted to download all of your locations and I couldn't I had to type them into a spreadsheet manually,Negative,Desktop,Chrome
Complete,2022-09-01T23:54:18Z,1,website crashing and loading forever,Negative,Desktop,Firefox
Complete,2022-09-01T23:59:39Z,5,"this employee was kind, listened to my needs. He search for the equipment with local Sunbelt locations .",Positive,Mobile,Safari mobile
Complete,2022-09-02T00:01:42Z,5,Easy use!,Positive,Mobile,Chrome Mobile
Complete,2022-09-02T00:27:08Z,4,,,Mobile,Safari mobile
Complete,2022-09-02T00:27:42Z,5,,,Mobile,Safari mobile
Complete,2022-09-02T00:29:12Z,4,,,Desktop,Safari
Complete,2022-09-02T00:34:03Z,3,,,Mobile,Chrome Mobile
Complete,2022-09-02T00:49:01Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-02T00:50:17Z,5,took less than 5 minutes to find info,Negative,Desktop,Chrome
Complete,2022-09-02T00:52:54Z,5,,,Desktop,Safari
Complete,2022-09-02T00:54:49Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-02T01:13:59Z,2,,,Desktop,Safari
Complete,2022-09-02T01:17:37Z,1,,,Desktop,Microsoft Edge
Complete,2022-09-02T01:21:00Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-02T01:32:55Z,1,Does not recognize days you are closed and wants to charge me for 2 days when I return it on Monday when you are closed on Sunday.,Negative,Desktop,Safari
Complete,2022-09-02T01:40:08Z,1,Unable to place weekend rentals,Negative,Mobile,Safari mobile
Complete,2022-09-02T01:44:01Z,5,,,Mobile,Safari mobile
Complete,2022-09-02T01:49:46Z,1,Very slow and unresponsive on mobile,Negative,Mobile,Chrome Mobile
Complete,2022-09-02T01:53:53Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-02T01:59:39Z,1,Because it is hard to navigate and freezes,Negative,Mobile,Chrome Mobile
Complete,2022-09-02T02:06:33Z,4,,,Desktop,Safari
Complete,2022-09-02T02:07:39Z,3,The website and app is down a lot. It is great when it is working!,Mixed,Desktop,Chrome
Complete,2022-09-02T02:13:34Z,5,,,Mobile,Safari mobile
Complete,2022-09-02T02:13:35Z,5,Bobcat,Neutral,Mobile,Safari mobile
Complete,2022-09-02T02:16:36Z,4,,,Mobile,Safari mobile
Complete,2022-09-02T02:36:45Z,5,I like the way you guys talk,Positive,Desktop,Safari
Complete,2022-09-02T02:41:45Z,5,"Good stock, quick service.",Positive,Mobile,Chrome Mobile
Complete,2022-09-02T02:48:29Z,3,,,Mobile,Google App
Complete,2022-09-02T02:51:13Z,5,Easy application,Positive,Mobile,Safari mobile
Complete,2022-09-02T03:13:38Z,3,,,Mobile,Safari mobile
Complete,2022-09-02T03:14:37Z,5,,,Mobile,Safari mobile
Complete,2022-09-02T04:04:35Z,5,,,Desktop,Chrome
Complete,2022-09-02T04:33:21Z,5,ease of use,Positive,Desktop,Chrome
Complete,2022-09-02T06:21:22Z,4,Neutral,Neutral,Mobile,Safari mobile
Complete,2022-09-02T06:35:31Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-02T06:38:17Z,5,easy to use,Positive,Desktop,Microsoft Edge
Complete,2022-09-02T06:53:28Z,5,,,Mobile,Safari mobile
Complete,2022-09-02T10:28:12Z,5,,,Mobile,Safari mobile
Complete,2022-09-02T11:09:59Z,3,,,Desktop,Microsoft Edge
Complete,2022-09-02T11:12:31Z,5,,,Desktop,Chrome
Complete,2022-09-02T11:20:14Z,1,"it is not user friendly, very confusing, you don't get the specs of the equipment and it does not give a good descriptions of the equipment",Negative,Desktop,Microsoft Edge
Complete,2022-09-02T11:22:11Z,5,,,Desktop,Chrome
Complete,2022-09-02T11:26:46Z,3,ISSUES LOGGING IN,Neutral,Desktop,Microsoft Edge
Complete,2022-09-02T11:28:08Z,1,when entering a item it never pops up first or at all. get errors and the item is almost always on the last page even though it is a match for what im searching.,Negative,Desktop,Chrome
Complete,2022-09-02T11:31:07Z,2,None,Neutral,Mobile,Chrome Mobile
Complete,2022-09-02T11:34:45Z,5,Thanks,Positive,Mobile,Safari mobile
Complete,2022-09-02T11:37:34Z,5,it's awesome!!,Positive,Desktop,Chrome
Complete,2022-09-02T11:51:25Z,3,,,Mobile,Chrome Mobile
Complete,2022-09-02T12:04:37Z,1,,,Desktop,Chrome
Complete,2022-09-02T12:18:08Z,5,Well Done,Positive,Desktop,Microsoft Edge
Complete,2022-09-02T12:19:51Z,5,Quick response,Positive,Mobile,Safari mobile
Complete,2022-09-02T12:20:34Z,5,informative,Positive,Desktop,Chrome
Complete,2022-09-02T12:21:09Z,5,Because the people answering the phone and inside sales made an honest attempt to help find what I needed,Neutral,Mobile,Safari mobile
Complete,2022-09-02T12:21:45Z,2,very slow,Negative,Desktop,Chrome
Complete,2022-09-02T12:28:15Z,1,Equipment availability is very misleading,Negative,Desktop,Chrome
Complete,2022-09-02T12:29:05Z,1,Keep changing things that work great. Don't understand,Positive,Desktop,Chrome
Complete,2022-09-02T12:34:00Z,5,easy to navigate,Positive,Desktop,Microsoft Edge
Complete,2022-09-02T12:35:53Z,5,K,Neutral,Mobile,Safari mobile
Complete,2022-09-02T12:36:23Z,5,system is easy and friendly  to use.,Positive,Desktop,Chrome
Complete,2022-09-02T12:36:44Z,3,the response time on requests are quite long,Negative,Desktop,Chrome
Complete,2022-09-02T12:38:23Z,5,Sunbelt Portal simple process to navigate when using website,Positive,Desktop,Chrome
Complete,2022-09-02T12:40:23Z,5,,,Mobile,Safari mobile
Complete,2022-09-02T12:40:52Z,5,Were able to go directly to locations,Positive,Mobile,Safari mobile
Complete,2022-09-02T12:46:12Z,3,,,Mobile,Safari mobile
Complete,2022-09-02T12:46:56Z,5,Because I don't have any Issues.,Neutral,Desktop,Chrome
Complete,2022-09-02T12:51:35Z,1,slow response time and difficult to find the equipment I need,Negative,Desktop,Chrome
Complete,2022-09-02T12:55:24Z,5,Went right to exact equipment and location. Easy to find price,Positive,Mobile,Safari mobile
Complete,2022-09-02T12:56:01Z,4,,,Mobile,Chrome Mobile
Complete,2022-09-02T12:57:33Z,1,"Access is constantly down, limited payment methods, does not provide receipts, you have to clear the cache (all time) to switch account numbers.",Negative,Desktop,Chrome
Complete,2022-09-02T12:58:03Z,5,"Easy to find what I was looking for, with a price attached.",Positive,Desktop,Microsoft Edge
Complete,2022-09-02T13:00:37Z,5,,,Mobile,Safari mobile
Complete,2022-09-02T13:06:22Z,4,,,Mobile,Chrome Mobile
Complete,2022-09-02T13:18:15Z,4,Would like to be able to click on each on-rent equipment and see the geolocation individually,Negative,Desktop,Chrome
Complete,2022-09-02T13:21:28Z,2,the dates on invoices are not defaulting to 1 year automatically anymore,Negative,Desktop,Chrome
Complete,2022-09-02T13:26:08Z,1,Your wires crossed all day,Neutral,Mobile,Safari mobile
Complete,2022-09-02T13:29:42Z,5,,,Desktop,Chrome
Complete,2022-09-02T13:30:49Z,1,I cannot log  into my account and have not gotten an email link to reset my password. I cannot pay outstanding invoices,Negative,Desktop,Chrome
Complete,2022-09-02T13:37:44Z,3,"Having trouble finding what I'm looking for, and chat is not working",Negative,Mobile,Chrome Mobile
Complete,2022-09-02T13:38:40Z,4,,,Desktop,Chrome
Complete,2022-09-02T13:39:32Z,5,,,Desktop,Chrome
Complete,2022-09-02T13:41:46Z,4,,,Mobile,Safari mobile
Complete,2022-09-02T13:43:56Z,5,"Knowledgeable, kind, great service",Positive,Mobile,Safari mobile
Complete,2022-09-02T13:44:11Z,5,Easy to use,Positive,Mobile,Safari mobile
Complete,2022-09-02T13:44:48Z,1,The changes are not user friendly. The old site was so much better. The changes have took a tremendous toll on the booking process,Negative,Desktop,Chrome
Complete,2022-09-02T13:46:08Z,5,very easy to use,Positive,Desktop,Safari
Complete,2022-09-02T13:47:52Z,1,,,Desktop,Chrome
Complete,2022-09-02T13:48:54Z,5,,,Desktop,Chrome
Complete,2022-09-02T13:49:41Z,4,,,Mobile,Chrome Mobile
Complete,2022-09-02T13:50:14Z,4,Site looks great and works well. I'd like to see a button on every page to report issue/feedback/page corrections/ideas.,Positive,Desktop,Chrome
Complete,2022-09-02T13:51:34Z,5,"Because you can’t tell me I can’t. My rental experience was everything I thought it could be, and so much more!",Positive,Mobile,Safari mobile
Complete,2022-09-02T13:53:23Z,3,Did not have what I needed. Nor a solution for me.,Negative,Mobile,Chrome Mobile
Complete,2022-09-02T13:57:19Z,5,"I like using it, user friendly",Positive,Desktop,Chrome
Complete,2022-09-02T14:01:08Z,1,,,Mobile,Safari mobile
Complete,2022-09-02T14:03:12Z,1,took over a month to fix the rates showing when you click on the bolded line item description - def room for improvement,Negative,Desktop,Chrome
Complete,2022-09-02T14:06:37Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-02T14:12:22Z,5,,,Desktop,Chrome
Complete,2022-09-02T14:15:03Z,5,Diana fixed my issue that 2 other support members could  not.,Negative,Desktop,Chrome
Complete,2022-09-02T14:15:57Z,5,So far good,Positive,Mobile,Safari mobile
Complete,2022-09-02T14:18:16Z,5,,,Mobile,Safari mobile
Complete,2022-09-02T14:22:22Z,4,Should align inventory against catalogue against stores in your area,Negative,Desktop,Chrome
Complete,2022-09-02T14:22:25Z,5,,,Mobile,Safari mobile
Complete,2022-09-02T14:24:09Z,1,Too complicated to deal with online everything I just want a simple sign and pay,Negative,Mobile,Safari mobile
Complete,2022-09-02T14:26:38Z,5,,,Desktop,Chrome
Complete,2022-09-02T14:28:20Z,1,,,Desktop,Chrome
Complete,2022-09-02T14:29:19Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-02T14:31:39Z,2,"I was kicked off the site multiple times, not being able to complete my order and then when selecting dates it made me add a 2 more days since you are closed Saturday and Sunday",Negative,Desktop,Chrome
Complete,2022-09-02T14:34:49Z,4,its efficient.  some equipment items need correction...12ft single axle trailer pic appears on website as dual axle.. and 0-1000 skid steer has different prices cab/regular for same piece of equipment.. customers have brought this to my attention on several occasions,Positive,Desktop,Chrome
Complete,2022-09-02T14:37:01Z,3,Unable to find the reservation recently made,Negative,Desktop,Chrome
Complete,2022-09-02T14:38:33Z,5,Generally pretty easy to manipulate and work with.,Positive,Desktop,Chrome
Complete,2022-09-02T14:41:37Z,1,i am trying to use the invoice page and its not responding. Its 11am on a friday and i need this stuff to work.,Negative,Desktop,Microsoft Edge
Complete,2022-09-02T14:43:28Z,5,They are very prompt and patient.,Positive,Desktop,Microsoft Edge
Complete,2022-09-02T14:47:00Z,1,Online service suck’s,Negative,Mobile,Safari mobile
Complete,2022-09-02T14:47:42Z,1,Command Center has been awful. The glitches and having to clear cache is not okay.,Negative,Desktop,Chrome
Complete,2022-09-02T14:49:02Z,3,I should be able to end rent on a future date which is not possible but should be adjusted to be able to do so.,Mixed,Desktop,Microsoft Edge
Complete,2022-09-02T14:49:33Z,2,,,Mobile,Safari mobile
Complete,2022-09-02T14:51:18Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-02T14:54:12Z,3,,,Desktop,Microsoft Edge
Complete,2022-09-02T14:56:47Z,1,no store has the equipment the website said had availible,Negative,Desktop,Chrome
Complete,2022-09-02T14:57:13Z,1,,,Desktop,Chrome
Complete,2022-09-02T14:57:35Z,5,user friendly,Positive,Desktop,Chrome
Complete,2022-09-02T14:58:38Z,5,Great team work.,Positive,Mobile,Chrome Mobile
Complete,2022-09-02T15:00:00Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-02T15:03:18Z,1,"Site is very slow, often takes a while to load or doesn't load at all. Site also will randomly log you out or kick you back to the homepage without warning.",Negative,Desktop,Chrome
Complete,2022-09-02T15:10:43Z,5,,,Desktop,Firefox
Complete,2022-09-02T15:20:08Z,1,The website kicks you out when trying to make a payment or simply logging in. You have to clear cache and cookies just to get to the invoices. Needs to be more user friendly for customers and allow them to select credits when making payments.,Negative,Desktop,Chrome
Complete,2022-09-02T15:24:39Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-02T15:26:58Z,5,,,Mobile,Safari mobile
Complete,2022-09-02T15:27:48Z,5,,,Desktop,Chrome
Complete,2022-09-02T15:28:09Z,5,It is easy to navigate and everything is easy to find,Positive,Desktop,Chrome
Complete,2022-09-02T15:32:19Z,2,still not fully operational,Negative,Desktop,Firefox
Complete,2022-09-02T15:35:18Z,5,quick,Positive,Desktop,Chrome
Complete,2022-09-02T15:39:55Z,5,,,Desktop,Chrome
Complete,2022-09-02T15:39:59Z,3,,,Mobile,Chrome Mobile
Complete,2022-09-02T15:41:10Z,5,"The Sunbelts Rentals site is very functional and intuitive. The Sunbelt training site, not so much.",Mixed,Desktop,Microsoft Edge
Complete,2022-09-02T15:46:20Z,5,It was easy to navigate.,Positive,Mobile,Chrome Mobile
Complete,2022-09-02T15:47:47Z,5,I am an SCR and this is a great tool for Myself and our Customers,Positive,Desktop,Chrome
Complete,2022-09-02T16:02:06Z,1,doesnt accept the address im entering so unable to book,Negative,Desktop,Chrome
Complete,2022-09-02T16:03:30Z,2,This site constantly has problems connecting.,Negative,Desktop,Microsoft Edge
Complete,2022-09-02T16:11:37Z,1,,,Desktop,Safari
Complete,2022-09-02T16:13:37Z,5,great company,Positive,Desktop,Safari
Complete,2022-09-02T16:18:19Z,5,,,Mobile,Safari mobile
Complete,2022-09-02T16:20:51Z,5,Shows everything I look for,Positive,Desktop,Chrome
Complete,2022-09-02T16:23:43Z,1,"today it is not letting me log in and I have been using this for 10 years...
what in heck is going on. I requested password change and get an invitation to start an online account .  I will not be using that very suspicious link",Negative,Desktop,Microsoft Edge
Complete,2022-09-02T16:25:23Z,4,,,Desktop,Chrome
Complete,2022-09-02T16:32:20Z,1,Very slow,Negative,Desktop,Chrome
Complete,2022-09-02T16:34:18Z,5,because they're awesome,Positive,Desktop,Safari
Complete,2022-09-02T16:41:55Z,5,,,Mobile,Safari mobile
Complete,2022-09-02T16:49:59Z,1,,,Mobile,Safari mobile
Complete,2022-09-02T16:57:42Z,5,easy to use,Positive,Desktop,Chrome
Complete,2022-09-02T16:58:52Z,5,,,Mobile,Safari mobile
Complete,2022-09-02T16:59:49Z,1,Its not easy to maneuver around. I cant find all of the invoices I am looking for. Credits are hard to apply.,Negative,Desktop,Chrome
Complete,2022-09-02T17:01:51Z,1,,,Desktop,Chrome
Complete,2022-09-02T17:02:34Z,5,EZ,Neutral,Mobile,Safari mobile
Complete,2022-09-02T17:02:56Z,5,,,Desktop,Chrome
Complete,2022-09-02T17:03:17Z,5,Easy to use,Positive,Desktop,Chrome
Complete,2022-09-02T17:05:45Z,5,,,Desktop,Chrome
Complete,2022-09-02T17:07:39Z,4,,,Mobile,Chrome Mobile
Complete,2022-09-02T17:12:16Z,5,,,Desktop,Chrome
Complete,2022-09-02T17:14:16Z,5,,,Desktop,Chrome
Complete,2022-09-02T17:20:28Z,5,,,Desktop,Firefox
Complete,2022-09-02T17:20:53Z,5,easy to use,Positive,Desktop,Microsoft Edge
Complete,2022-09-02T17:22:06Z,5,ALWAYS EXCELLENT SERVICE!,Positive,Desktop,Chrome
Complete,2022-09-02T17:22:50Z,5,,,Mobile,Google App
Complete,2022-09-02T17:26:29Z,4,,,Mobile,Chrome Mobile
Complete,2022-09-02T17:31:07Z,3,,,Desktop,Chrome
Complete,2022-09-02T17:32:27Z,3,"Load times on many of the pages is extremely slow, and just appear to be empty.",Negative,Desktop,Chrome
Complete,2022-09-02T17:32:48Z,3,The website is set up nicely however there are too many glitches that I have to wait for it to be up and running again which hinders processing customer payments.,Mixed,Desktop,Chrome
